metric_name,timestamp,metric_value,check,error,error_code,expected_response,group,method,name,proto,scenario,service,status,subproto,tls_version,url,extra_tags,metadata
iteration_duration,1782156016,3.362200,,,,,,,,,default,,,,,,,
iterations,1782156016,1.000000,,,,,,,,,default,,,,,,,
http_reqs,1782156016,1.000000,,,,true,,GET,http://localhost:8080/api/users/953,HTTP/1.1,default,,200,,,http://localhost:8080/api/users/953,,
http_req_duration,1782156016,2.718000,,,,true,,GET,http://localhost:8080/api/users/953,HTTP/1.1,default,,200,,,http://localhost:8080/api/users/953,,
http_req_blocked,1782156016,0.000000,,,,true,,GET,http://localhost:8080/api/users/953,HTTP/1.1,default,,200,,,http://localhost:8080/api/users/953,,
http_req_connecting,1782156016,0.000000,,,,true,,GET,http://localhost:8080/api/users/953,HTTP/1.1,default,,200,,,http://localhost:8080/api/users/953,,
http_req_tls_handshaking,1782156016,0.000000,,,,true,,GET,http://localhost:8080/api/users/953,HTTP/1.1,default,,200,,,http://localhost:8080/api/users/953,,
http_req_sending,1782156016,0.000000,,,,true,,GET,http://localhost:8080/api/users/953,HTTP/1.1,default,,200,,,http://localhost:8080/api/users/953,,
http_req_waiting,1782156016,2.175900,,,,true,,GET,http://localhost:8080/api/users/953,HTTP/1.1,default,,200,,,http://localhost:8080/api/users/953,,
http_req_receiving,1782156016,0.542100,,,,true,,GET,http://localhost:8080/api/users/953,HTTP/1.1,default,,200,,,http://localhost:8080/api/users/953,,
http_req_failed,1782156016,0.000000,,,,true,,GET,http://localhost:8080/api/users/953,HTTP/1.1,default,,200,,,http://localhost:8080/api/users/953,,
checks,1782156016,1.000000,status is 200,,,,,,,,default,,,,,,,
data_sent,1782156016,87.000000,,,,,,,,,default,,,,,,,
data_received,1782156016,206.000000,,,,,,,,,default,,,,,,,
iteration_duration,1782156016,2.718000,,,,,,,,,default,,,,,,,
iterations,1782156016,1.000000,,,,,,,,,default,,,,,,,
http_reqs,1782156016,1.000000,,,,true,,GET,http://localhost:8080/api/users/794,HTTP/1.1,default,,200,,,http://localhost:8080/api/users/794,,
http_req_duration,1782156016,2.749200,,,,true,,GET,http://localhost:8080/api/users/794,HTTP/1.1,default,,200,,,http://localhost:8080/api/users/794,,
http_req_blocked,1782156016,0.000000,,,,true,,GET,http://localhost:8080/api/users/794,HTTP/1.1,default,,200,,,http://localhost:8080/api/users/794,,
http_req_connecting,1782156016,0.000000,,,,true,,GET,http://localhost:8080/api/users/794,HTTP/1.1,default,,200,,,http://localhost:8080/api/users/794,,
http_req_tls_handshaking,1782156016,0.000000,,,,true,,GET,http://localhost:8080/api/users/794,HTTP/1.1,default,,200,,,http://localhost:8080/api/users/794,,
http_req_sending,1782156016,0.000000,,,,true,,GET,http://localhost:8080/api/users/794,HTTP/1.1,default,,200,,,http://localhost:8080/api/users/794,,
http_req_waiting,1782156016,2.749200,,,,true,,GET,http://localhost:8080/api/users/794,HTTP/1.1,default,,200,,,http://localhost:8080/api/users/794,,
http_req_receiving,1782156016,0.000000,,,,true,,GET,http://localhost:8080/api/users/794,HTTP/1.1,default,,200,,,http://localhost:8080/api/users/794,,
http_req_failed,1782156016,0.000000,,,,true,,GET,http://localhost:8080/api/users/794,HTTP/1.1,default,,200,,,http://localhost:8080/api/users/794,,
checks,1782156016,1.000000,status is 200,,,,,,,,default,,,,,,,
data_sent,1782156016,87.000000,,,,,,,,,default,,,,,,,
data_received,1782156016,206.000000,,,,,,,,,default,,,,,,,
iteration_duration,1782156016,2.749200,,,,,,,,,default,,,,,,,
iterations,1782156016,1.000000,,,,,,,,,default,,,,,,,
http_reqs,1782156016,1.000000,,,,true,,GET,http://localhost:8080/api/users/401,HTTP/1.1,default,,200,,,http://localhost:8080/api/users/401,,
