metric_name,timestamp,metric_value,check,error,error_code,expected_response,group,method,name,proto,scenario,service,status,subproto,tls_version,url,extra_tags,metadata
http_req_sending,1782154878,0.000000,,,,true,,GET,http://localhost:3000/api/users/453,HTTP/1.1,default,,200,,,http://localhost:3000/api/users/453,,
http_req_waiting,1782154878,15.729700,,,,true,,GET,http://localhost:3000/api/users/453,HTTP/1.1,default,,200,,,http://localhost:3000/api/users/453,,
http_req_receiving,1782154878,0.000000,,,,true,,GET,http://localhost:3000/api/users/453,HTTP/1.1,default,,200,,,http://localhost:3000/api/users/453,,
http_req_failed,1782154878,0.000000,,,,true,,GET,http://localhost:3000/api/users/453,HTTP/1.1,default,,200,,,http://localhost:3000/api/users/453,,
checks,1782154878,1.000000,status is 200,,,,,,,,default,,,,,,,
data_sent,1782154878,87.000000,,,,,,,,,default,,,,,,,
data_received,1782154878,391.000000,,,,,,,,,default,,,,,,,
iteration_duration,1782154878,16.239400,,,,,,,,,default,,,,,,,
iterations,1782154878,1.000000,,,,,,,,,default,,,,,,,
http_reqs,1782154878,1.000000,,,,true,,GET,http://localhost:3000/api/users/485,HTTP/1.1,default,,200,,,http://localhost:3000/api/users/485,,
